listing_id,date
2012542,2016-05-16
2012542,2016-10-31
2012542,2016-11-02
2012542,2016-11-10
2012542,2016-11-20
2012542,2016-12-12
2012542,2017-01-01
2012542,2017-01-28
2012542,2017-01-31
2012542,2017-02-07
2012542,2017-02-17
2012542,2017-02-22
2012542,2017-04-16
2012542,2017-04-25
4543018,2022-01-04
2012542,2017-07-24
2012542,2017-08-04
2012542,2017-09-25
2012542,2017-11-06
2012542,2017-11-13
2012542,2017-11-18
2012542,2017-11-27
2012542,2017-12-27
2012542,2017-12-31
2012542,2018-01-17
2012542,2018-02-03
2012542,2018-02-12
2012542,2018-02-27
2012542,2018-03-10
2012542,2018-03-11
2012542,2018-04-02
2012542,2018-04-02
2012542,2018-04-27
2012542,2018-06-10
2012542,2018-07-03
2012542,2018-07-15
2012542,2018-07-20
2012542,2018-07-22
2012542,2018-08-12
2012542,2018-09-29
6391440,2015-12-07
6391440,2015-12-30
6391440,2016-02-15
6391440,2016-06-13
6391440,2017-01-02
6391440,2017-01-08
6391440,2017-01-21
6391440,2017-03-12
6391440,2017-04-16
6391440,2019-01-19
6391440,2019-01-28
6391440,2019-04-22
6391440,2019-12-30
6391440,2020-01-14
6391440,2020-12-27
6391440,2021-01-18
6391440,2021-02-21
6391440,2022-01-15
4543018,2022-01-16
4543018,2022-01-19
6391440,2022-03-13
2012542,2018-10-06
2012542,2018-10-20
2012542,2018-11-18
2012542,2018-12-17
2012542,2018-12-20
2012542,2018-12-30
2012542,2019-01-01
2012542,2019-01-04
2012542,2019-01-05
2012542,2019-01-14
2012542,2019-01-15
2012542,2019-01-17
2012542,2019-02-24
2012542,2019-03-28
2012542,2019-04-01
2012542,2019-04-20
2012542,2019-04-28
2012542,2019-06-09
2012542,2019-06-22
2012542,2019-07-15
2012542,2019-07-21
2012542,2019-07-28
4543018,2022-01-29
4543018,2022-02-06
4543018,2022-02-13
4543018,2022-02-19
4543018,2022-02-27
4543018,2022-03-06
4543018,2022-03-13
4543018,2022-03-20
2012542,2019-07-29
2012542,2019-08-16
2012542,2019-08-19
2012542,2019-08-30
2012542,2019-09-02
2012542,2019-09-06
2012542,2019-09-08
2012542,2019-09-13
2012542,2019-09-26
2012542,2019-10-22
2012542,2019-10-23
2012542,2019-11-02
2012542,2019-11-04
2012542,2019-11-10
6391440,2022-04-12
4543018,2022-03-27
4543018,2022-04-11
4543018,2022-04-17
4543018,2022-04-20
4543018,2022-04-24
4543018,2022-05-01
4543018,2022-05-08
4543018,2022-05-15
4543018,2022-05-27
4543018,2022-05-29
4543018,2022-06-04
4543018,2022-06-12
4543018,2022-06-18
6391440,2022-04-24
4543018,2022-07-03
4543018,2022-07-10
4543018,2022-07-17
4543018,2022-07-24
4543018,2022-07-30
4543018,2022-08-07
4543018,2022-08-14
4543018,2022-08-28
4543018,2022-09-03
4543018,2022-09-11
6391440,2022-11-01
6391440,2023-04-10
6453339,2015-10-05
6453339,2017-03-05
6453339,2017-10-14
6453339,2018-03-12
6453339,2019-09-22
6468287,2015-06-22
6468287,2015-08-10
6468287,2015-09-21
6468287,2015-10-03
6468287,2015-10-19
6468287,2015-11-09
6468287,2015-11-16
6468287,2015-12-07
6468287,2016-04-04
2012542,2019-11-18
2012542,2019-11-22
2012542,2019-12-13
2012542,2019-12-31
2012542,2020-01-03
2012542,2020-01-11
2012542,2020-01-19
2012542,2020-01-21
2012542,2020-01-22
2012542,2020-01-25
4543018,2022-09-25
4543018,2022-10-08
4543018,2022-10-15
4543018,2022-10-23
4543018,2022-10-30
4543018,2022-11-05
4543018,2022-11-12
4543018,2022-12-25
4543018,2022-12-29
4543018,2023-01-07
2012542,2020-01-27
2012542,2020-03-01
6468287,2016-09-04
6468287,2016-10-03
6468287,2016-11-02
6468287,2017-01-27
6468287,2017-07-03
6468287,2017-10-29
6468287,2017-11-05
6468287,2017-11-18
6468287,2017-11-25
6468287,2017-12-29
6468287,2018-01-13
6468287,2018-04-22
6468287,2018-05-20
6468287,2018-06-25
6468287,2018-09-30
6468287,2018-10-06
6468287,2018-11-25
6468287,2018-12-02
6468287,2019-04-06
6468287,2019-04-27
6468287,2019-09-29
6468287,2019-10-06
4543018,2023-01-11
4543018,2023-01-15
4543018,2023-01-21
4543018,2023-01-29
4543018,2023-02-05
4543018,2023-02-12
4543018,2023-02-18
4543018,2023-02-26
4543018,2023-03-03
4543018,2023-03-13
4543018,2023-03-19
4543018,2023-03-26
4543018,2023-04-02
4543018,2023-04-08
4543018,2023-04-30
4543018,2023-05-07
4543018,2023-05-13
4543018,2023-05-21
4543018,2023-05-28
4549721,2015-05-25
6504445,2015-06-08
6504445,2015-07-12
6504445,2015-07-26
6504445,2015-08-29
6504445,2015-09-14
6504445,2015-09-21
6504445,2015-11-22
6504445,2015-12-06
6504445,2016-01-31
6504445,2016-07-03
6504445,2016-09-26
6504445,2016-11-01
6504445,2016-12-02
6504445,2016-12-17
6504445,2017-01-06
6504445,2017-02-18
6504445,2017-10-16
6504445,2018-01-13
6504445,2018-01-27
6504445,2018-02-04
6504445,2018-02-10
6504445,2018-02-24
6504445,2018-03-04
6504445,2018-03-11
6504445,2018-04-08
6504445,2018-04-15
6504445,2018-04-29
6504445,2018-05-05
6504445,2018-05-14
6504445,2018-06-24
6504445,2018-06-30
6504445,2018-07-22
6504445,2018-07-29
6504445,2018-08-05
6504445,2018-08-11
2012542,2020-03-08
4549721,2015-06-30
4549721,2015-07-27
4549721,2015-08-10
4549721,2015-08-18
4549721,2015-09-14
6504445,2018-08-19
6504445,2018-08-26
6504445,2018-09-30
6504445,2018-10-03
6504445,2018-10-07
6504445,2018-10-13
6504445,2018-10-21
6504445,2018-11-05
6504445,2018-11-10
6504445,2018-11-17
6504445,2018-11-24
6504445,2018-12-01
6504445,2018-12-19
6504445,2019-01-19
6504445,2019-01-28
6504445,2019-02-03
6504445,2019-02-05
6504445,2019-02-09
6504445,2019-02-16
4549721,2015-09-21
4549721,2015-11-05
4549721,2015-11-17
4549721,2016-01-17
4549721,2016-01-21
4549721,2016-01-25
6504445,2019-02-23
6504445,2019-03-02
4549721,2016-02-01
6504445,2019-03-09
6504445,2019-03-24
6504445,2019-04-06
6504445,2019-04-21
6504445,2019-06-30
6504445,2019-07-07
6504445,2019-08-18
6504445,2019-08-31
6504445,2019-09-08
6504445,2019-09-16
6504445,2019-09-22
6504445,2019-09-28
6504445,2019-10-07
6504445,2019-11-03
6504445,2019-11-16
6504445,2019-11-24
6504445,2019-11-30
2012542,2020-03-09
2012542,2020-06-19
2012542,2020-06-22
2012542,2020-06-27
4549721,2016-02-08
2012542,2020-07-03
2012542,2020-07-06
2012542,2020-11-13
2012542,2020-11-28
2012542,2020-12-01
2012542,2020-12-15
2012542,2020-12-21
2012542,2020-12-23
2012542,2020-12-30
2012542,2021-01-02
2012542,2021-01-25
2012542,2021-03-07
2012542,2021-03-27
2012542,2021-04-02
2012542,2021-04-18
2012542,2021-04-19
2012542,2021-04-25
2012542,2021-04-26
2012542,2021-06-21
2012542,2021-06-30
2012542,2021-07-12
2012542,2021-07-31
2012542,2021-08-03
2012542,2021-09-30
2012542,2021-10-26
2012542,2021-11-08
2012542,2021-11-21
2012542,2021-11-22
2012542,2021-11-25
2012542,2021-11-27
2012542,2021-12-02
2012542,2021-12-05
2012542,2021-12-11
2012542,2021-12-18
2012542,2021-12-22
6504445,2020-02-08
6504445,2020-02-15
6504445,2020-03-08
6504445,2020-03-15
6504445,2020-03-26
6504445,2020-04-08
6504445,2020-06-15
6504445,2020-06-21
6504445,2020-07-05
6504445,2020-11-15
6504445,2020-11-21
6504445,2020-11-28
6504445,2020-12-06
6504445,2020-12-12
6504445,2020-12-22
6504445,2021-01-25
6504445,2021-02-02
6504445,2021-02-13
6504445,2021-02-27
6504445,2021-03-06
6504445,2021-03-09
6504445,2021-03-14
6504445,2021-04-05
6504445,2021-04-07
6504445,2021-04-25
4549721,2016-02-22
4549721,2016-02-29
4549721,2016-04-02
4549721,2016-04-04
4549721,2016-04-22
4549721,2016-07-17
4549721,2016-08-06
4549721,2016-08-27
4549721,2016-10-02
4549721,2016-10-08
4549721,2016-11-03
4549721,2016-12-03
4549721,2016-12-10
4549721,2017-02-04
4549721,2017-03-12
4549721,2017-04-01
4549721,2017-04-16
4549721,2017-04-23
4549721,2017-06-27
4549721,2017-07-23
4549721,2017-09-03
6504445,2021-04-27
6504445,2021-05-01
6504445,2021-05-16
6504445,2021-05-19
6504445,2021-05-22
6504445,2021-06-19
6504445,2021-06-23
6504445,2021-06-27
6504445,2021-07-02
6504445,2021-08-02
6504445,2021-08-06
6504445,2021-10-24
6504445,2021-11-02
6504445,2021-11-07
6504445,2021-11-10
6504445,2021-11-13
6504445,2021-11-16
6504445,2021-11-21
2012542,2021-12-25
2012542,2021-12-28
2012542,2022-01-04
2012542,2022-01-09
2012542,2022-01-13
2012542,2022-01-29
2012542,2022-02-03
2012542,2022-02-08
2012542,2022-02-27
2012542,2022-03-07
2012542,2022-03-11
2012542,2022-03-15
2012542,2022-03-20
2012542,2022-03-30
2012542,2022-04-04
2012542,2022-05-08
2012542,2022-07-02
2012542,2022-08-21
2012542,2022-09-06
2012542,2022-09-11
2012542,2022-09-18
4549721,2017-10-29
4549721,2018-01-13
4549721,2018-03-12
4549721,2018-03-30
4549721,2018-04-08
4549721,2018-04-15
4549721,2018-04-22
4549721,2018-08-12
4549721,2018-08-25
4549721,2018-10-20
4549721,2018-11-05
4549721,2018-12-01
4549721,2018-12-31
4549721,2019-01-07
4549721,2019-02-09
4549721,2019-03-30
4549721,2019-04-13
4549721,2019-05-26
4549721,2019-06-23
4549721,2019-08-18
2012542,2022-09-26
2012542,2022-09-30
2012542,2022-10-23
2012542,2022-10-27
2012542,2022-11-01
2012542,2022-11-05
2012542,2022-11-11
2012542,2022-11-13
2012542,2022-11-16
2012542,2022-11-20
2012542,2022-11-26
2012542,2022-12-08
2012542,2022-12-18
2012542,2022-12-21
2012542,2022-12-26
2012542,2023-01-07
4549721,2019-09-23
4549721,2019-10-26
4549721,2019-11-04
2012542,2023-01-12
2012542,2023-01-23
2012542,2023-03-04
2012542,2023-03-11
2012542,2023-03-17
2012542,2023-03-24
2012542,2023-04-10
2012542,2023-04-16
2012542,2023-04-27
2012542,2023-05-01
6504445,2021-11-28
6504445,2021-12-01
6504445,2021-12-05
6504445,2021-12-11
6504445,2022-02-03
6504445,2022-02-05
6504445,2022-02-26
6504445,2022-03-02
6504445,2022-03-05
6504445,2022-03-11
6504445,2022-03-16
6504445,2022-03-19
6504445,2022-04-03
6504445,2022-04-09
6504445,2022-04-14
6504445,2022-04-16
6504445,2022-04-22
6504445,2022-05-11
6504445,2022-05-29
6504445,2022-06-06
6504445,2022-06-09
6504445,2022-06-19
6504445,2022-06-26
6504445,2022-08-08
6504445,2022-08-14
6504445,2022-08-21
6504445,2022-09-04
4549721,2019-12-07
4549721,2020-01-18
4549721,2020-01-22
4549721,2020-01-29
4549721,2020-02-08
4549721,2020-03-08
4549721,2020-03-22
4549721,2020-11-29
4549721,2020-12-19
4549721,2021-04-05
4549721,2021-05-04
4549721,2021-06-26
6504445,2022-09-11
6504445,2022-09-16
6504445,2022-09-23
6504445,2022-10-02
6504445,2022-10-08
6504445,2022-10-31
4549721,2021-11-13
4549721,2021-11-20
4549721,2021-12-05
4549721,2021-12-22
4549721,2022-01-22
4549721,2022-01-30
4549721,2022-02-13
4549721,2022-02-26
4549721,2022-03-13
4549721,2022-04-18
4549721,2022-04-26
4549721,2022-05-29
4549721,2022-07-09
4549721,2022-08-15
4549721,2022-09-24
4549721,2022-10-05
4549721,2022-10-10
4549721,2022-10-15
6504445,2022-11-19
6504445,2022-11-26
6504445,2022-12-19
6504445,2023-01-11
6504445,2023-01-28
2022852,2014-01-01
2022852,2014-01-27
2022852,2014-01-31
2022852,2014-04-20
2022852,2014-04-22
2022852,2014-05-26
2022852,2014-06-10
2022852,2014-07-07
2022852,2014-07-14
2022852,2014-08-03
2022852,2014-08-10
2022852,2014-08-25
2022852,2014-09-08
4549721,2022-10-31
4549721,2022-11-05
4549721,2022-11-19
4549721,2022-12-08
4549721,2022-12-26
4549721,2023-02-18
4549721,2023-03-12
4549721,2023-04-10
4556579,2015-08-02
4556579,2015-12-19
4556579,2016-01-02
4556579,2016-01-17
4556579,2016-02-13
4556579,2016-03-05
2022852,2014-09-15
2022852,2014-10-04
6504445,2023-02-04
6504445,2023-03-02
6504445,2023-03-04
6504445,2023-03-12
6504445,2023-04-01
6504445,2023-04-10
6504445,2023-04-30
6504445,2023-05-07
6528138,2015-07-12
6528138,2015-07-19
6528138,2015-07-27
6528138,2015-07-30
6528138,2015-08-03
6528138,2015-08-24
6528138,2015-09-02
6528138,2015-09-04
6528138,2015-09-14
6528138,2015-09-21
6528138,2015-10-03
6528138,2015-10-05
6528138,2015-10-20
6528138,2015-11-04
6528138,2015-11-09
6528138,2015-11-16
6528138,2015-11-23
6528138,2015-11-28
6528138,2015-12-01
6528138,2015-12-24
6528138,2015-12-31
6528138,2016-01-07
6528138,2016-01-27
6528138,2016-02-13
6528138,2016-02-15
6528138,2016-02-24
6528138,2016-02-28
6528138,2016-03-08
6528138,2016-03-15
6528138,2016-03-23
6528138,2016-04-05
6528138,2016-04-06
6528138,2016-04-18
6528138,2016-04-25
6528138,2016-06-05
6528138,2016-06-14
6528138,2016-06-20
6528138,2016-06-30
6528138,2016-07-03
6528138,2016-07-08
6528138,2016-07-15
6528138,2016-07-31
6528138,2016-08-16
6528138,2016-08-17
6528138,2016-08-23
6528138,2016-09-05
4556579,2016-03-15
4556579,2016-03-30
4556579,2016-04-04
4556579,2016-04-24
4556579,2016-04-26
4556579,2016-05-16
4556579,2016-06-13
4556579,2016-07-07
4556579,2016-07-11
4556579,2016-07-16
4556579,2016-07-21
4556579,2016-07-25
6528138,2016-09-07
6528138,2016-09-15
6528138,2016-09-22
6528138,2016-09-26
6528138,2016-09-28
6528138,2016-10-01
6528138,2016-10-03
6528138,2016-10-08
6528138,2016-10-13
6528138,2016-10-17
6528138,2016-10-23
6528138,2016-10-31
6528138,2016-11-12
6528138,2016-11-19
6528138,2016-11-26
6528138,2016-12-05
6528138,2016-12-10
6528138,2016-12-23
4556579,2016-08-08
4556579,2016-08-27
4556579,2016-09-23
4556579,2016-09-27
4556579,2016-10-14
4556579,2016-10-22
4556579,2016-11-26
4556579,2016-12-22
4556579,2017-01-07
4556579,2017-01-28
4556579,2017-02-11
4556579,2017-02-18
4556579,2017-03-04
4556579,2017-03-14
4556579,2017-03-25
4556579,2017-03-26
4556579,2017-04-08
4556579,2017-04-22
4556579,2017-05-06
4556579,2017-06-18
4556579,2017-07-02
2022852,2014-10-13
2022852,2014-10-23
2022852,2014-11-07
2022852,2014-11-10
2022852,2014-12-15
2022852,2014-12-24
2022852,2015-01-01
4556579,2017-07-16
4556579,2017-07-19
4556579,2017-08-06
4556579,2017-08-18
4556579,2017-08-27
4556579,2017-09-11
4556579,2017-09-17
4556579,2017-10-08
2022852,2015-02-02
2022852,2015-02-11
2022852,2015-02-24
2022852,2015-03-02
2022852,2015-06-01
2022852,2015-06-10
2022852,2015-06-14
2022852,2015-07-08
2022852,2015-07-26
2022852,2015-08-10
2022852,2015-09-07
2022852,2015-09-14
2022852,2015-10-03
2022852,2015-10-26
2022852,2015-11-09
6528138,2016-12-31
6528138,2017-01-01
6528138,2017-01-06
6528138,2017-01-07
6528138,2017-01-12
6528138,2017-01-14
6528138,2017-01-28
6528138,2017-02-04
6528138,2017-02-11
6528138,2017-02-18
6528138,2017-02-25
6528138,2017-03-12
6528138,2017-03-20
6528138,2017-03-25
6528138,2017-04-02
6528138,2017-04-08
4556579,2017-10-15
4556579,2017-10-21
4556579,2017-12-02
4556579,2017-12-10
4556579,2017-12-21
4556579,2018-01-04
4556579,2018-01-06
4556579,2018-01-24
4556579,2018-02-25
4556579,2018-04-04
4556579,2018-06-10
4556579,2018-09-16
4556579,2018-10-06
4556579,2018-11-05
4556579,2018-12-15
4556579,2018-12-19
4556579,2018-12-28
4556579,2019-01-03
4556579,2019-02-06
4556579,2019-02-11
2022852,2015-12-02
4556579,2019-02-16
4556579,2019-03-11
4556579,2019-03-16
4556579,2019-03-23
4556579,2019-03-31
4556579,2019-04-14
4556579,2019-04-18
4556579,2019-04-23
4556579,2019-06-02
4556579,2019-06-10
4556579,2019-08-11
4556579,2019-08-17
4556579,2019-09-15
4556579,2019-10-13
4556579,2019-10-20
4556579,2019-10-27
4556579,2019-11-23
4556579,2019-12-07
4556579,2019-12-18
4556579,2019-12-22
2022852,2015-12-20
6528138,2017-04-12
4556579,2020-01-04
4556579,2020-01-23
4556579,2020-02-09
6528138,2017-04-19
6528138,2017-04-24
6528138,2017-05-28
6528138,2017-06-03
6528138,2017-06-10
6528138,2017-06-15
6528138,2017-06-18
6528138,2017-06-25
6528138,2017-07-03
6528138,2017-07-06
6528138,2017-07-15
6528138,2017-07-24
6528138,2017-08-15
6528138,2017-08-20
6528138,2017-08-26
6528138,2017-09-02
6528138,2017-09-11
6528138,2017-09-27
6528138,2017-10-06
6528138,2017-10-22
6528138,2017-11-07
6528138,2017-11-19
6528138,2017-12-11
6528138,2017-12-24
6528138,2017-12-25
6528138,2017-12-30
6528138,2018-02-03
2022852,2015-12-23
2022852,2015-12-28
2022852,2016-01-05
2022852,2016-01-28
2022852,2016-02-01
2022852,2016-02-08
2022852,2016-03-06
2022852,2016-03-08
2022852,2016-03-23
2022852,2016-03-24
2022852,2016-03-28
2022852,2016-05-16
2022852,2016-05-23
4556579,2020-02-29
4556579,2020-03-21
4556579,2020-06-14
4556579,2020-06-27
2022852,2016-07-04
2022852,2016-07-17
4556579,2020-07-05
4556579,2020-11-15
4556579,2020-12-12
4556579,2021-01-06
4556579,2021-03-08
4556579,2021-03-29
4556579,2021-04-06
4556579,2021-04-11
4556579,2021-04-18
4556579,2021-05-04
4556579,2021-05-22
4556579,2021-06-27
4556579,2021-07-03
4556579,2021-07-07
4556579,2021-07-10
4556579,2021-11-13
4556579,2021-11-27
4556579,2021-12-05
4556579,2021-12-20
4556579,2021-12-22
4556579,2022-01-04
4556579,2022-01-13
4556579,2022-01-28
4556579,2022-02-19
4556579,2022-02-26
4556579,2022-03-05
4556579,2022-03-13
4556579,2022-04-03
4556579,2022-04-14
4556579,2022-04-18
4556579,2022-04-24
4556579,2022-05-01
4556579,2022-09-25
4556579,2022-11-02
4556579,2022-12-27
4556579,2023-01-05
4556579,2023-01-13
4556579,2023-02-28
4556579,2023-03-13
4556579,2023-04-01
4556579,2023-04-10
4556579,2023-05-28
4560226,2015-01-13
6528138,2018-02-17
6528138,2018-02-25
6528138,2018-03-12
6528138,2018-04-02
6528138,2018-04-06
6528138,2018-04-10
6528138,2018-04-24
6528138,2018-04-30
6528138,2018-05-20
6528138,2018-05-26
6528138,2018-06-03
4560226,2015-01-28
4560226,2015-10-04
4560226,2015-11-03
4560226,2015-11-27
4560226,2015-12-31
4560226,2016-01-20
4560226,2016-01-26
4560226,2016-02-19
4560226,2016-02-22
4560226,2016-03-09
4560226,2016-03-17
4560226,2016-03-29
4560226,2016-04-24
6528138,2018-06-11
6528138,2018-06-18
2022852,2016-07-20
2022852,2016-08-28
2022852,2016-09-03
2022852,2016-09-28
2022852,2016-10-01
2022852,2016-10-15
2022852,2016-10-29
2022852,2016-10-31
2022852,2016-11-04
2022852,2016-11-12
2022852,2016-11-27
2022852,2016-12-03
2022852,2016-12-08
2022852,2016-12-26
2022852,2016-12-28
2022852,2016-12-31
2022852,2017-01-04
2022852,2017-01-10
2022852,2017-01-26
2022852,2017-02-22
2022852,2017-02-27
2022852,2017-03-07
2022852,2017-03-12
2022852,2017-03-25
4560226,2016-09-21
4560226,2016-09-24
4560226,2016-09-27
4560226,2016-10-01
4560226,2016-10-19
4560226,2016-11-18
4560226,2016-12-01
4560226,2017-01-13
4560226,2017-01-27
4560226,2017-02-25
4560226,2017-03-04
4560226,2017-03-15
4560226,2017-03-27
4560226,2017-04-01
4560226,2017-04-16
4560226,2017-04-23
4560226,2017-10-04
4560226,2017-12-22
4560226,2018-01-12
4560226,2018-01-28
2022852,2017-04-01
2022852,2017-04-16
2022852,2017-04-30
2022852,2017-05-08
2022852,2017-08-06
2022852,2017-08-19
2022852,2017-09-21
2022852,2017-09-30
2022852,2017-11-06
2022852,2017-11-25
2022852,2017-12-13
2022852,2018-01-05
2022852,2018-01-21
2022852,2018-02-03
2022852,2018-02-10
2022852,2018-02-14
2022852,2018-02-18
2022852,2018-02-24
2022852,2018-03-04
2022852,2018-03-21
2022852,2018-04-01
2022852,2018-04-04
2022852,2018-04-30
2022852,2018-07-01
2022852,2018-07-31
2022852,2018-08-12
2022852,2018-09-08
2022852,2018-09-21
2022852,2018-09-29
2022852,2018-10-23
2022852,2018-11-05
2022852,2018-11-10
2022852,2018-11-13
6528138,2018-07-08
6528138,2018-07-15
6528138,2018-07-20
6528138,2018-08-18
4560226,2018-02-20
4560226,2018-03-22
4560226,2018-11-10
4560226,2018-12-04
4560226,2018-12-14
6528138,2018-09-22
2022852,2018-11-18
2022852,2018-11-25
2022852,2018-12-09
2022852,2018-12-25
2022852,2019-01-03
2022852,2019-01-27
2022852,2019-02-02
2022852,2019-02-18
2022852,2019-02-24
2022852,2019-03-02
2022852,2019-03-18
2022852,2019-03-23
2022852,2019-04-28
2022852,2019-06-01
2022852,2019-06-09
2022852,2019-07-06
2022852,2019-07-08
2022852,2019-07-21
2022852,2019-07-28
2022852,2019-08-05
4560226,2019-04-06
4560226,2019-04-28
4560226,2019-11-06
4560226,2019-11-29
4560226,2019-12-06
4560226,2020-01-06
4560226,2020-01-14
4560226,2020-01-25
4560226,2020-02-01
4560226,2021-01-16
4560226,2021-02-19
4560226,2021-03-07
4560226,2021-05-02
4560226,2021-11-02
4560226,2021-12-14
4560226,2022-01-06
2022852,2019-08-10
2022852,2019-09-28
2022852,2019-10-13
2022852,2019-11-01
2022852,2019-11-03
2022852,2019-11-19
2022852,2019-11-23
2022852,2019-12-02
2022852,2019-12-03
2022852,2019-12-25
2022852,2019-12-31
2022852,2020-01-30
2022852,2020-02-08
2022852,2020-03-09
2022852,2021-04-05
2022852,2021-05-02
2022852,2022-03-05
2022852,2022-03-12
2022852,2022-03-19
2022852,2022-03-29
2022852,2022-04-03
2022852,2022-04-18
2022852,2023-04-11
2124178,2014-03-05
6528138,2018-09-24
4560226,2022-01-12
4560226,2022-01-22
4560226,2022-01-28
4560226,2022-02-14
4560226,2022-02-23
4560226,2022-03-13
6528138,2018-09-26
6528138,2018-09-30
6528138,2018-10-14
6528138,2018-10-21
6528138,2018-10-27
6528138,2018-11-11
6528138,2018-11-26
6528138,2018-12-29
6528138,2019-01-01
6528138,2019-01-20
6528138,2019-02-06
6528138,2019-02-09
6528138,2019-02-19
6528138,2019-03-09
6528138,2019-04-11
6528138,2019-04-21
6528138,2019-04-22
6528138,2019-05-26
6528138,2019-06-10
6528138,2019-06-27
6528138,2019-07-14
6528138,2019-08-30
6528138,2019-09-14
6528138,2019-09-22
6528138,2019-09-26
6528138,2019-10-04
6528138,2019-10-20
6528138,2019-11-02
6528138,2019-11-10
6528138,2019-11-17
6528138,2019-11-20
6528138,2019-11-29
6528138,2020-01-01
6528138,2020-01-25
2124178,2014-03-11
2124178,2014-04-07
2124178,2014-05-12
2124178,2014-11-09
2124178,2014-12-07
2124178,2014-12-17
2124178,2014-12-22
2124178,2014-12-27
2124178,2015-01-03
2124178,2015-01-10
2124178,2015-02-25
2124178,2015-03-01
2124178,2015-03-29
2124178,2015-04-12
2124178,2015-04-19
2124178,2015-05-31
2124178,2015-11-03
2124178,2015-11-29
2124178,2016-01-09
2124178,2016-01-31
2124178,2016-03-10
2124178,2016-04-20
2124178,2016-04-25
2124178,2016-06-14
2124178,2017-01-14
2124178,2017-03-12
2124178,2017-04-01
2124178,2017-11-13
4567046,2015-04-05
2124178,2017-12-16
2124178,2018-01-04
2124178,2018-01-12
2124178,2018-01-20
2124178,2018-02-04
2124178,2018-02-06
2124178,2018-02-09
2124178,2018-02-13
2124178,2018-02-18
2124178,2018-03-03
2124178,2018-04-08
2124178,2018-04-09
2124178,2018-04-15
2124178,2018-04-22
2124178,2018-07-29
2124178,2018-10-02
2124178,2018-11-05
2124178,2018-11-24
2124178,2018-12-18
2124178,2019-01-27
2124178,2019-02-02
2124178,2019-02-04
2124178,2019-02-06
2124178,2019-02-09
2124178,2019-02-26
2124178,2019-03-03
2124178,2019-03-11
2124178,2019-03-17
2124178,2019-04-14
6528138,2020-02-06
6528138,2020-02-08
6528138,2020-02-13
6528138,2020-02-20
6528138,2020-02-23
6528138,2020-03-09
6528138,2020-06-03
6528138,2020-06-07
6528138,2020-07-17
6528138,2020-08-10
6528138,2020-12-07
6528138,2020-12-13
6528138,2020-12-15
6528138,2020-12-26
6528138,2021-01-07
6528138,2021-01-10
6528138,2021-02-08
6528138,2021-02-20
6528138,2021-03-08
6528138,2021-03-16
6528138,2021-03-20
6528138,2021-03-28
6528138,2021-04-05
6528138,2021-04-08
6528138,2021-04-15
6528138,2021-04-18
6528138,2021-05-02
6528138,2021-05-08
6528138,2021-06-29
6528138,2021-07-03
6528138,2021-07-07
6528138,2021-07-11
6528138,2021-08-08
6528138,2021-09-10
6528138,2021-10-01
6528138,2021-12-03
6528138,2021-12-09
6528138,2021-12-17
6528138,2022-01-02
6528138,2022-01-29
6528138,2022-02-28
6528138,2022-03-02
6528138,2022-03-13
6528138,2022-04-11
6528138,2022-04-18
6528138,2022-04-21
6528138,2022-04-23
6528138,2022-05-29
6528138,2022-06-13
6528138,2022-06-16
6528138,2022-06-25
6528138,2022-07-08
6528138,2022-07-19
6528138,2022-11-01
6528138,2023-03-12
6528138,2023-04-14
6528138,2023-05-10
4567046,2017-01-02
4567046,2017-11-05
4567046,2019-01-06
4567046,2021-01-02
4567046,2021-01-21
4567046,2021-03-07
4567046,2021-12-26
4567046,2022-01-29
4567046,2022-03-14
4567046,2022-09-24
4567046,2022-12-26
4567046,2023-01-23
6544734,2015-09-07
6544734,2015-11-03
6544734,2016-03-08
6544734,2016-04-05
6544734,2016-04-24
6544734,2016-06-13
6544734,2016-07-10
6544734,2016-07-18
6544734,2016-10-22
6544734,2016-12-08
6544734,2017-01-28
6544734,2017-03-25
6544734,2017-08-06
6544734,2017-08-13
6544734,2017-10-29
6544734,2017-11-25
6544734,2018-01-01
6544734,2018-01-21
6544734,2018-02-10
6544734,2018-02-25
6544734,2018-03-03
6544734,2018-03-25
6544734,2018-04-29
6544734,2018-09-23
6544734,2018-09-30
6544734,2018-11-03
6544734,2018-11-10
6544734,2018-12-01
6544734,2019-01-13
6544734,2019-01-19
6544734,2019-02-16
6544734,2019-02-23
6544734,2019-03-03
6544734,2019-03-24
6544734,2019-05-26
6544734,2019-08-04
6544734,2019-09-14
2124178,2019-04-17
2124178,2019-04-27
2124178,2019-07-01
2124178,2019-09-30
2124178,2019-10-05
2124178,2019-11-17
2124178,2019-11-24
2124178,2019-12-04
2124178,2019-12-11
2124178,2019-12-14
2124178,2019-12-18
2124178,2019-12-19
2124178,2020-01-14
2124178,2020-02-10
2124178,2020-02-16
2124178,2020-03-01
2124178,2020-03-08
2124178,2020-07-11
2124178,2021-01-04
2124178,2021-02-04
2124178,2021-02-13
2124178,2021-03-08
2124178,2021-03-20
4567046,2023-04-11
6544734,2019-09-29
6544734,2019-10-19
4577915,2014-12-25
6544734,2019-11-23
6544734,2019-12-21
6544734,2020-01-07
2124178,2021-04-06
2124178,2021-05-23
2124178,2021-07-11
2124178,2021-11-20
2124178,2021-12-03
2124178,2021-12-04
2124178,2021-12-08
2124178,2021-12-19
2124178,2021-12-21
2124178,2021-12-30
4577915,2015-12-21
