id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Location
37689356,Cottage in Nuriootpa · ★4.87 · 2 bedrooms · 2 beds · 1 bath,284867983,Rosa,,Nuriootpa,-34.46845,138.95749,Entire home/apt,312,2,61,2023-05-06,1.39,2,352,7,,Barossa Valley
37733817,Home in Tanunda · ★4.97 · 3 bedrooms · 3 beds · 2 baths,165561239,Marlovisa,,Tanunda,-34.52301,138.95934,Entire home/apt,254,2,106,2023-05-18,2.33,2,269,41,,Barossa Valley
37926946,Guesthouse in Altona · ★4.85 · 1 bedroom · 1 bed · 1 bath,287327836,Bianca,,Altona,-34.59226,138.90964,Entire home/apt,136,2,110,2023-06-12,2.42,1,169,23,,Barossa Valley
38072313,Home in Tanunda · 1 bedroom · 1 bed · 0 shared baths,297316869,Greenock Estate Wines,,Tanunda,-34.50588,139.00762,Private room,130,1,0,,,1,0,0,,Barossa Valley
38438917,Cottage in Angaston · ★4.94 · 2 bedrooms · 2 beds · 1 bath,24432943,Alexandra,,Angaston,-34.50468,139.0454,Entire home/apt,210,2,80,2023-06-12,1.76,2,319,18,,Barossa Valley
38473930,Home in Light Pass · ★4.98 · 1 bedroom · 1 bed · 1 private bath,267461364,Natalie,,Nuriootpa,-34.46411,139.01273,Private room,115,2,53,2023-06-07,1.18,1,265,16,,Barossa Valley
38557373,Cottage in Greenock · ★5.0 · 2 bedrooms · 2 beds · 1 bath,120950528,Virginia,,Greenock,-34.45786,138.92946,Entire home/apt,220,2,36,2023-06-18,0.85,1,217,5,,Barossa Valley
39265464,Home in Tanunda · ★4.92 · 3 bedrooms · 3 beds · 2 baths,165561239,Marlovisa,,Tanunda,-34.52297,138.95956,Entire home/apt,284,2,12,2023-06-03,0.35,2,274,4,,Barossa Valley
40212692,Farm stay in Bethany · ★4.95 · 2 bedrooms · 2 beds · 1 bath,2425103,Sandra,,Bethany,-34.54133,138.96892,Entire home/apt,250,999,62,2023-06-18,1.73,2,77,17,,Barossa Valley
40290859,Bed and breakfast in Lyndoch · ★5.0 · 2 bedrooms · 2 beds · 2 baths,310538520,Julieanne,,Lyndoch,-34.59169,138.8784,Private room,550,2,44,2023-04-29,1.05,2,151,13,,Barossa Valley
40291757,Bed and breakfast in Lyndoch · ★5.0 · 1 bedroom · 1 bed · 1 private bath,310538520,Julieanne,,Lyndoch,-34.59146,138.87785,Private room,503,1,3,2022-05-01,0.08,2,126,0,,Barossa Valley
40433136,Rental unit in Angaston · Studio · 1 private bath,162433043,Danielle,,Angaston,-34.49301,139.02863,Private room,160,2,2,2023-04-08,0.13,6,365,1,,Barossa Valley
40433163,Rental unit in Angaston · ★4.72 · Studio · 1 private bath,162433043,Danielle,,Angaston,-34.49273,139.02724,Private room,135,2,36,2023-06-12,0.83,6,365,16,,Barossa Valley
40433180,Rental unit in Angaston · Studio · 1 private bath,162433043,Danielle,,Angaston,-34.49396,139.0272,Private room,165,2,1,2022-08-22,0.10,6,359,1,,Barossa Valley
40433196,Rental unit in Angaston · ★4.67 · Studio · 1 private bath,162433043,Danielle,,Angaston,-34.49263,139.0282,Private room,175,2,6,2022-04-21,0.15,6,337,0,,Barossa Valley
40433230,Rental unit in Angaston · ★4.0 · 1 bedroom · 1 shared bath,162433043,Danielle,,Angaston,-34.49316,139.0268,Private room,175,2,3,2022-08-15,0.18,6,348,1,,Barossa Valley
40433247,Rental unit in Angaston · ★4.50 · Studio · 1 private bath,162433043,Danielle,,Angaston,-34.49287,139.02824,Private room,135,2,4,2022-11-09,0.09,6,346,2,,Barossa Valley
40433618,Guest suite in Angaston · ★4.98 · 1 bedroom · 1 bed · 1 bath,29148788,Karl,,Angaston,-34.53442,139.04067,Entire home/apt,220,2,182,2023-06-19,4.20,1,157,54,,Barossa Valley
40710829,Home in Angaston · 1 bedroom · 1 bed · 1 bath,26147078,Jonathan And Kate,,Angaston,-34.5007,139.03794,Private room,120,2,0,,,6,0,0,,Barossa Valley
41405916,Home in Seppeltsfield · ★4.71 · 4 bedrooms · 4 beds · 2 baths,396529571,Dorham,,Marananga,-34.49786,138.91199,Entire home/apt,693,1,121,2023-04-25,3.00,1,307,19,,Barossa Valley
41597034,Cottage in Tanunda · ★4.98 · 2 bedrooms · 2 beds · 2 baths,10626104,Karen,,Tanunda,-34.50551,138.99555,Entire home/apt,320,1,106,2023-06-04,2.58,2,276,54,,Barossa Valley
41804891,Cottage in Tanunda · ★4.99 · 3 bedrooms · 3 beds · 3.5 baths,196783231,Louise,,Tanunda,-34.527801513671875,138.95391845703125,Entire home/apt,500,2,131,2023-06-22,3.23,1,269,44,,Barossa Valley
42649403,Guesthouse in Greenock · ★4.81 · 1 bedroom · 1 bed · 1 bath,123337181,Linda,,Greenock,-34.45529,138.93175,Entire home/apt,165,2,53,2023-06-12,1.95,1,330,19,,Barossa Valley
42653260,Guesthouse in Mount Pleasant · ★4.96 · 1 bedroom · 1 bed · 1 bath,175043828,Shari,,Mount Pleasant,-34.77926,139.0434,Entire home/apt,105,1,71,2022-07-24,2.20,1,0,1,,Barossa Valley
42667491,Cottage in Angaston · ★4.93 · 1 bedroom · 1 bed · 1 bath,257562725,Jasmine,,Angaston,-34.50108,139.0417,Entire home/apt,250,1,269,2023-06-25,6.69,4,211,96,,Barossa Valley
42718676,Cottage in Angaston · ★4.93 · 2 bedrooms · 2 beds · 2 baths,257562725,Jasmine,,Angaston,-34.50217,139.04118,Entire home/apt,501,1,121,2023-06-17,3.52,4,304,49,,Barossa Valley
43047801,Cottage in Angaston · ★4.98 · 3 bedrooms · 4 beds · 1.5 baths,241630453,Melissa,,Angaston,-34.49985,139.04135,Entire home/apt,260,2,124,2023-06-18,3.36,2,215,39,,Barossa Valley
43329785,Home in Nuriootpa · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,52348976,Annika,,Nuriootpa,-34.49419,139.00969,Entire home/apt,440,2,72,2023-06-18,2.00,1,178,26,,Barossa Valley
43366530,Rental unit in Tanunda · ★4.78 · 1 bedroom · 1 bed · 1 private bath,257562725,Jasmine,,Tanunda,-34.52633,138.95851,Private room,220,1,187,2023-06-17,4.93,4,344,64,,Barossa Valley
43646190,Guesthouse in Concordia · ★4.85 · 1 bedroom · 1 bed · 1 bath,348529669,Greg And Mary,,Concordia,-34.60049,138.80042,Entire home/apt,150,2,27,2022-12-04,0.84,1,14,2,,Barossa Valley
44450394,Home in Stone Well · ★4.78 · 3 bedrooms · 3 beds · 1.5 baths,359107874,Katelin,,Nuriootpa,-34.49398,138.97228,Private room,400,2,23,2022-11-12,0.70,1,62,5,,Barossa Valley
45092536,Farm stay in Williamstown · ★4.90 · 1 bed · 1 bath,26657441,Nelly Stan,,Williamstown,-34.65566,138.88852,Entire home/apt,117,2,70,2023-06-25,3.86,1,133,48,,Barossa Valley
45319838,Barn in Buchfelde · ★4.92 · 1 bedroom · 1 bed · 1 bath,179855375,Veronica,,Buchfelde,-34.614,138.69962,Entire home/apt,120,2,25,2023-06-25,3.00,1,150,25,,Barossa Valley
45548496,Home in Springton · 3 bedrooms · 4 beds · 1 bath,198156088,Jane,,Springton,-34.72354,139.06653,Entire home/apt,420,2,2,2020-10-04,0.06,3,0,0,,Barossa Valley
45555495,Home in Tanunda · ★4.94 · 2 bedrooms · 3 beds · 1 bath,65827290,Hannah,,Tanunda,-34.5224,138.95434,Entire home/apt,250,2,69,2023-06-13,2.14,1,145,19,,Barossa Valley
45693523,Home in Lyndoch · ★4.98 · 3 bedrooms · 3 beds · 1 bath,92198370,Heather,,Lyndoch,-34.60219,138.88697,Entire home/apt,279,2,63,2023-05-26,1.92,2,177,17,,Barossa Valley
45714238,Home in Springton · ★4.97 · 1 bedroom · 1 bed · 1 bath,198156088,Jane,,Springton,-34.72339,139.06674,Entire home/apt,165,1,32,2022-01-01,0.98,3,0,0,,Barossa Valley
45714531,Home in Springton · ★5.0 · 2 bedrooms · 2 beds · 1 bath,198156088,Jane,,Springton,-34.72344,139.06642,Entire home/apt,300,1,4,2022-01-14,0.15,3,0,0,,Barossa Valley
45772254,Cottage in Tanunda · ★4.99 · 1 bedroom · 1 bed · 1.5 baths,362336116,Charmaine,,Tanunda,-34.5381,138.9373,Entire home/apt,280,2,163,2023-06-25,5.32,1,293,68,,Barossa Valley
46128155,Home in Seppeltsfield · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,77871395,Wendy,,Marananga,-34.48787,138.90777,Entire home/apt,846,2,35,2023-05-11,1.30,2,267,18,,Barossa Valley
46129812,Cottage in Angaston · ★4.91 · 2 bedrooms · 2 beds · 1 bath,13831555,Lisa,,Angaston,-34.50514,139.04539,Entire home/apt,250,2,32,2023-06-25,2.16,1,72,24,,Barossa Valley
47117855,Cottage in Angaston · ★4.75 · 2 bedrooms · 2 beds · 1 bath,5100298,Adele,,Angaston,-34.50367,139.04674,Entire home/apt,240,2,64,2023-06-18,2.12,2,200,28,,Barossa Valley
47449065,Villa in Lyndoch · ★5.0 · 7 bedrooms · 9 beds · 3.5 baths,48998930,Darren,,Lyndoch,-34.60082,138.88778,Entire home/apt,767,2,25,2023-06-12,1.19,1,332,12,,Barossa Valley
47478352,Cottage in Stone Well · ★4.16 · 4 bedrooms · 5 beds · 2.5 baths,383252462,Hui,,Tanunda,-34.51047,138.94969,Entire home/apt,350,2,43,2023-06-12,1.57,1,342,15,,Barossa Valley
47925036,Home in Tanunda · ★5.0 · 4 bedrooms · 4 beds · 2 baths,53620255,Peter,,Tanunda,-34.52364,138.9582,Entire home/apt,667,2,22,2023-05-07,1.38,1,311,16,,Barossa Valley
48061876,Barn in Springton · ★4.92 · 1 bedroom · 2 beds · 1 bath,2660469,Mark And Fiona,,Springton,-34.70765,139.09017,Entire home/apt,168,2,59,2023-04-25,2.29,2,350,27,,Barossa Valley
48161724,Cottage in Lyndoch · 2 bedrooms · 2 beds · 1.5 baths,308444810,Louise,,Lyndoch,-34.57875,138.89419,Entire home/apt,269,2,1,2021-04-14,0.04,2,322,0,,Barossa Valley
48248462,Cottage in Angaston · ★4.77 · 3 bedrooms · 3 beds · 1 bath,5100298,Adele,,Angaston,-34.50497,139.04635,Entire home/apt,340,2,13,2023-06-24,0.47,2,252,4,,Barossa Valley
48367802,Cottage in Eden Valley · ★4.69 · 1 bedroom · 1 bed · 1 bath,109279546,Intrepid BnB,,Eden Valley,-34.64447,139.09806,Entire home/apt,181,2,101,2023-06-23,3.59,1,243,35,,Barossa Valley
48457019,Cottage in Tanunda · ★4.86 · 2 bedrooms · 2 beds · 1 bath,132901790,Mary,,Tanunda,-34.52479,138.95428,Entire home/apt,403,1,44,2023-05-21,1.73,3,331,12,,Barossa Valley
48457377,Cottage in Tanunda · ★4.79 · 1 bedroom · 1 bed · 1 bath,132901790,Mary,,Tanunda,-34.5234,138.95459,Entire home/apt,299,1,28,2023-06-15,1.13,3,283,9,,Barossa Valley
48457650,Cottage in Tanunda · ★4.85 · 1 bedroom · 1 bed · 1 bath,132901790,Mary,,Tanunda,-34.52255,138.95391,Entire home/apt,288,1,34,2023-05-31,1.33,3,304,15,,Barossa Valley
48999138,Place to stay in Kapunda · ★4.90 · 7 bedrooms · 9 beds · 2.5 baths,3524070,Bridget,,Kapunda,-34.34298,138.90949,Entire home/apt,1171,2,31,2023-04-23,1.19,1,318,13,,Barossa Valley
49064366,Home in Nuriootpa · ★4.80 · 5 bedrooms · 7 beds · 2 baths,133655329,Nick,,Nuriootpa,-34.45968,139.00304,Entire home/apt,270,2,15,2022-12-04,0.56,1,0,4,,Barossa Valley
49197946,Farm stay in Angaston · ★4.83 · 2 bedrooms · 2 beds · 1 private bath,52444929,Kirsten,,Angaston,-34.50491,139.04087,Private room,170,2,12,2021-11-28,0.48,1,0,0,,Barossa Valley
49200495,Cottage in Tanunda · ★4.69 · 2 bedrooms · 4 beds · 1.5 baths,27083172,Nick And Aloe,,Tanunda,-34.52971,138.94951,Entire home/apt,234,1,221,2023-06-13,8.40,2,107,102,,Barossa Valley
49448518,Cottage in Springton · ★4.94 · 2 bedrooms · 3 beds · 1 bath,2660469,Mark And Fiona,,Springton,-34.70751,139.09022,Entire home/apt,196,1,50,2023-06-05,1.94,2,336,26,,Barossa Valley
49863533,Guest suite in Nuriootpa · ★4.86 · 1 bedroom · 1 bed · 1 bath,402141220,Hewitson Winery,,Nuriootpa,-34.49578,138.97861,Entire home/apt,255,1,122,2023-06-12,4.78,4,345,48,,Barossa Valley
49865101,Guest suite in Nuriootpa · ★4.88 · 1 bedroom · 1 bed · 1 bath,402141220,Hewitson Winery,,Nuriootpa,-34.4948,138.97725,Entire home/apt,255,1,120,2023-06-13,4.79,4,335,50,,Barossa Valley
49910082,Home in Tanunda · ★4.73 · 1 bedroom · 1 bed · 0 shared baths,6187392,Mai,,Tanunda,-34.51038,138.96631,Private room,120,1,11,2022-01-08,0.43,1,0,0,,Barossa Valley
49912569,Guest suite in Nuriootpa · ★4.83 · 3 bedrooms · 3 beds · 3 baths,402141220,Hewitson Winery,,Tanunda,-34.49652,138.97936,Entire home/apt,818,2,6,2023-05-13,0.33,4,331,3,,Barossa Valley
49913465,Farm stay in Krondorf · ★4.87 · 5 bedrooms · 7 beds · 3.5 baths,9683914,Angela,,Bethany,-34.57048,138.98641,Entire home/apt,1000,2,45,2023-06-17,1.96,1,54,19,,Barossa Valley
49931720,Villa in Cockatoo Valley · ★4.92 · 8 bedrooms · 9 beds · 4 baths,8926804,Julie,,Cockatoo Valley,-34.620418548583984,138.83273315429688,Entire home/apt,795,2,26,2023-06-25,1.17,1,302,17,,Barossa Valley
50141467,Cottage in Nuriootpa · ★4.90 · 3 bedrooms · 3 beds · 2 baths,150886171,Penny,,Nuriootpa,-34.48072,138.99452,Entire home/apt,350,2,21,2023-06-25,2.35,1,348,21,,Barossa Valley
50163896,Bed and breakfast in Kapunda · ★5.0 · 1 bedroom · 1 bed · 1 private bath,86727693,Susan,,Kapunda,-34.34012,138.9183,Private room,200,1,4,2023-06-12,0.93,3,340,4,,Barossa Valley
50527203,Home in Tanunda · ★5.0 · 2 bedrooms · 2 beds · 1 bath,408243200,Max,,Tanunda,-34.52541,138.96324,Entire home/apt,690,2,30,2023-04-16,1.27,1,259,18,,Barossa Valley
50581037,Home in Barossa Valley · ★4.98 · 4 bedrooms · 5 beds · 2 baths,103898307,Anna And David,,Marananga,-34.49833,138.94325,Entire home/apt,545,2,88,2023-06-25,4.13,1,296,50,,Barossa Valley
50835494,Cottage in Rowland Flat · ★4.97 · 4 bedrooms · 5 beds · 2 baths,410966448,Lisa,,Tanunda,-34.54035,138.94456,Entire home/apt,325,2,60,2023-06-18,2.62,1,313,40,,Barossa Valley
50946022,Home in Tanunda · ★4.96 · 4 bedrooms · 4 beds · 1 bath,412005775,Sandy,,Tanunda,-34.523006,138.960617,Entire home/apt,314,2,24,2023-05-29,1.36,1,162,12,,Barossa Valley
50982705,Guest suite in Angaston · 1 bedroom · 1 bed · 1 bath,412389155,Tony,,Angaston,-34.494114,139.048141,Entire home/apt,216,2,0,,,1,100,0,,Barossa Valley
51296366,Serviced apartment in Hamilton · ★4.90 · 2 bedrooms · 3 beds · 1 private bath,261874745,Stella,,Kapunda,-34.21755,138.87788,Private room,140,1,21,2023-05-15,0.94,1,330,8,,Barossa Valley
51378316,Cottage in Hamilton · 1 bedroom · 1 bed · 1 bath,383527612,Jean-Claude,,Kapunda,-34.23234,138.9729,Entire home/apt,262,1,1,2022-07-05,0.08,7,323,1,,Barossa Valley
51378839,Cottage in Hamilton · ★5.0 · 2 bedrooms · 2 beds · 1 bath,383527612,Jean-Claude,,Kapunda,-34.23411,138.97123,Entire home/apt,302,1,6,2023-04-09,0.29,7,323,4,,Barossa Valley
51379621,Cottage in Hamilton · 3 bedrooms · 3 beds · 1 bath,383527612,Jean-Claude,,Kapunda,-34.23413,138.97212,Entire home/apt,342,1,2,2023-01-01,0.10,7,323,1,,Barossa Valley
51410334,Bed and breakfast in Hamilton · 1 bedroom · 1 bed · 1 bath,383527612,Jean-Claude,,Kapunda,-34.23257,138.97184,Private room,292,1,0,,,7,315,0,,Barossa Valley
51410362,Bed and breakfast in Hamilton · ★5.0 · 3 bedrooms · 3 beds · 1 bath,383527612,Jean-Claude,,Kapunda,-34.23382,138.9716,Private room,372,1,3,2022-09-04,0.21,7,315,1,,Barossa Valley
51410372,Bed and breakfast in Hamilton · 2 bedrooms · 2 beds · 1 bath,383527612,Jean-Claude,,Kapunda,-34.23255,138.97293,Private room,332,1,0,,,7,315,0,,Barossa Valley
51851038,Home in Tanunda · ★4.85 · 3 bedrooms · 3 beds · 3 baths,397924132,David And Ruth,,Tanunda,-34.51262,138.96654,Entire home/apt,409,2,13,2023-05-21,0.63,1,110,5,,Barossa Valley
52173111,Cottage in Tanunda · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,422357766,Brett,,Tanunda,-34.52367,138.95731,Entire home/apt,313,2,58,2023-06-12,2.69,1,330,39,,Barossa Valley
52195885,Cottage in Tanunda · ★4.83 · 3 bedrooms · 3 beds · 1.5 baths,285235468,Kate,,Tanunda,-34.52798,138.95344,Entire home/apt,280,2,64,2023-05-23,3.00,1,346,27,,Barossa Valley
52293256,Home in Kapunda · ★4.92 · 3 bedrooms · 3 beds · 1 bath,78037905,Steph,,Kapunda,-34.338913,138.910217,Entire home/apt,146,2,51,2023-06-12,2.47,1,163,28,,Barossa Valley
52482939,Villa in Lyndoch · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,424812770,Melissa,,Lyndoch,-34.58998,138.87766,Entire home/apt,809,2,11,2023-04-11,0.70,1,343,8,,Barossa Valley
52923843,Bungalow in Angaston · ★5.0 · 5 bedrooms · 5 beds · 3 baths,255507745,Janine,,Angaston,-34.54514,139.02818,Entire home/apt,1560,2,3,2022-06-05,0.20,2,342,0,,Barossa Valley
