id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Location
46059109,Villa in Mornington · ★4.94 · 1 bedroom · 1 bed · 1 bath,373323559,Brad,,Mornington - West,-38.2196,145.04372,Entire home/apt,300,1,400,2023-06-11,12.70,2,256,144,,Mornington Peninsula
46072161,Cottage in Rosebud · ★4.83 · 3 bedrooms · 4 beds · 1 bath,170244994,Miranda,,Rosebud - McCrae,-38.36078,144.9053,Entire home/apt,153,2,87,2023-06-04,2.78,1,21,26,,Mornington Peninsula
46077517,Townhouse in Mornington · ★4.86 · 2 bedrooms · 2 beds · 2 baths,58979534,Suzie,,Mornington - West,-38.21846,145.04159,Entire home/apt,399,3,14,2023-02-17,0.46,4,165,3,,Mornington Peninsula
46143671,Home in Portsea · 5 bedrooms · 7 beds · 3 baths,16876366,Andrew,,Point Nepean,-38.32555,144.72541,Entire home/apt,1509,7,0,,,102,176,0,,Mornington Peninsula
46162557,Condo in Safety Beach · ★4.78 · 2 bedrooms · 3 beds · 1 bath,110689406,Peter,,Dromana,-38.31062,144.99623,Entire home/apt,213,2,78,2023-05-31,2.49,43,178,20,,Mornington Peninsula
46195907,Home in Rosebud · ★4.85 · 4 bedrooms · 5 beds · 2 baths,9360351,Joe,,Rosebud - McCrae,-38.36233,144.89603,Entire home/apt,220,4,34,2023-04-10,1.15,1,299,12,,Mornington Peninsula
46223365,Home in Portsea · ★4.80 · 5 bedrooms · 9 beds · 3 baths,7046664,Dave,,Point Nepean,-38.32931,144.71707,Entire home/apt,1100,2,45,2023-04-29,1.48,100,128,12,,Mornington Peninsula
46224008,Home in McCrae · ★4.86 · 3 bedrooms · 4 beds · 1 bath,41668222,Mornington Peninsula Holiday Accomm,,Rosebud - McCrae,-38.349094,144.935135,Entire home/apt,449,2,7,2022-03-14,0.23,71,364,0,,Mornington Peninsula
46245946,Home in Portsea · ★4.62 · 6 bedrooms · 9 beds · 3 baths,221271480,Jellis Craig Short Stays,,Point Nepean,-38.3216,144.71236,Entire home/apt,1065,1,13,2023-04-30,0.42,142,336,7,,Mornington Peninsula
46249923,Home in Rye · ★4.89 · 3 bedrooms · 8 beds · 2 baths,238652866,Louise,,Point Nepean,-38.37983,144.80545,Entire home/apt,190,2,85,2023-06-03,2.75,1,309,30,,Mornington Peninsula
46261164,Home in Blairgowrie · ★4.86 · 4 bedrooms · 4 beds · 3 baths,5307850,Peninsula Escapes,,Point Nepean,-38.368717193603516,144.77490234375,Entire home/apt,531,2,14,2023-04-25,0.51,25,346,4,,Mornington Peninsula
46266179,Home in Sorrento · ★4.95 · 4 bedrooms · 4 beds · 3.5 baths,374608582,Ron,,Point Nepean,-38.35589,144.75778,Entire home/apt,750,2,21,2023-01-06,0.68,1,358,5,,Mornington Peninsula
46271323,Home in Rye · ★5.0 · 4 bedrooms · 4 beds · 2 baths,23258573,Mischee,,Point Nepean,-38.39831,144.80667,Entire home/apt,421,2,19,2023-04-11,0.66,1,234,7,,Mornington Peninsula
46285066,Home in Rye · ★4.97 · 3 bedrooms · 3 beds · 1 bath,5822285,Inga,,Point Nepean,-38.37406,144.80465,Entire home/apt,308,2,63,2023-05-31,2.04,1,152,31,,Mornington Peninsula
46304630,Guesthouse in Capel Sound · ★4.97 · 1 bedroom · 1 bed · 1 bath,11678617,Ashlee,,Rosebud - McCrae,-38.37058,144.86769,Entire home/apt,191,1,320,2023-06-07,10.45,1,144,115,,Mornington Peninsula
46316901,Home in Balnarring · ★4.95 · 2 bedrooms · 2 beds · 1 bath,5312317,Isabelle,,Hastings - Somers,-38.37056,145.11998,Entire home/apt,222,2,117,2023-06-09,3.85,1,54,69,,Mornington Peninsula
46318711,Home in Somerville · ★5.0 · 5 bedrooms · 5 beds · 3.5 baths,141955953,Tegan,,Somerville,-38.22099,145.16267,Entire home/apt,800,7,4,2022-12-29,0.14,1,362,1,,Mornington Peninsula
46318815,Home in Balnarring · ★4.98 · 4 bedrooms · 6 beds · 2 baths,28376007,Chantel,,Hastings - Somers,-38.3705,145.12428,Entire home/apt,660,2,57,2023-04-12,1.96,1,329,14,,Mornington Peninsula
46322877,Guesthouse in Saint Andrews Beach · ★4.93 · Studio · 1 bed · 1 bath,264444243,Gabrielle,,Point Nepean,-38.4217,144.83311,Entire home/apt,314,1,162,2023-06-04,6.07,1,353,79,,Mornington Peninsula
46342852,Home in Mornington · 3 bedrooms · 3 beds · 3 baths,31129629,Seachange Holiday,,Mornington - West,-38.2161,145.04113,Entire home/apt,716,5,2,2021-01-08,0.07,31,356,0,,Mornington Peninsula
46356941,Home in Mount Martha · ★4.43 · 6 bedrooms · 6 beds · 3.5 baths,37195672,Andrew From Allocate,,Mount Martha,-38.293224,144.99176,Entire home/apt,1586,7,7,2022-12-27,0.23,91,359,2,,Mornington Peninsula
46359544,Townhouse in Tootgarook · ★4.82 · 3 bedrooms · 6 beds · 3 baths,55840711,Sally,,Point Nepean,-38.3699,144.85874,Entire home/apt,300,3,22,2023-01-09,0.72,1,358,2,,Mornington Peninsula
46363364,Home in Somers · ★4.89 · 3 bedrooms · 5 beds · 1 bath,66871106,Jennie,,Hastings - Somers,-38.38997,145.14804,Entire home/apt,600,7,9,2023-01-24,0.31,1,174,2,,Mornington Peninsula
46363922,Home in Rye · ★4.38 · 4 bedrooms · 7 beds · 3.5 baths,112289289,Tina,,Point Nepean,-38.37712,144.82336,Entire home/apt,600,2,13,2023-04-09,0.43,1,319,3,,Mornington Peninsula
46366451,Home in Saint Andrews Beach · ★5.0 · 2 bedrooms · 2 beds · 2 baths,56093917,Stella,,Point Nepean,-38.41979,144.83204,Entire home/apt,224,2,10,2023-04-17,0.33,1,84,2,,Mornington Peninsula
46381309,Home in Rosebud · ★4.67 · 3 bedrooms · 6 beds · 1.5 baths,337813819,Arlette,,Rosebud - McCrae,-38.36086,144.89841,Entire home/apt,170,3,15,2023-01-28,0.50,13,0,2,,Mornington Peninsula
46385867,Home in Blairgowrie · ★4.54 · 2 bedrooms · 1 bed · 1 bath,200061273,Melodie,,Point Nepean,-38.36972,144.78437,Entire home/apt,325,1,28,2023-04-09,0.91,31,361,6,,Mornington Peninsula
46386967,Guesthouse in Mount Eliza · ★4.97 · 2 bedrooms · 3 beds · 1 bath,308174725,Patricia,,Mount Eliza,-38.19881,145.11435,Entire home/apt,236,1,150,2023-05-28,4.85,2,141,48,,Mornington Peninsula
46387962,Home in Rye · ★5.0 · 5 bedrooms · 13 beds · 3 baths,15399621,Aj,,Point Nepean,-38.38721,144.79458,Entire home/apt,1123,2,8,2023-03-12,0.34,1,348,4,,Mornington Peninsula
46403783,Rental unit in Blairgowrie · ★4.94 · 1 bedroom · 1 bed · 1 bath,24753200,Rosemary & Murray,,Point Nepean,-38.3587,144.76411,Entire home/apt,229,2,52,2023-04-24,1.80,2,82,14,,Mornington Peninsula
46406191,Townhouse in Safety Beach · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,47810633,Sharon,,Dromana,-38.30498,145.0078,Entire home/apt,284,2,25,2023-04-09,1.06,1,208,10,,Mornington Peninsula
46423577,Home in Saint Andrews Beach · ★4.66 · 4 bedrooms · 6 beds · 3 baths,85705998,Ready Set Stay,,Point Nepean,-38.42484,144.84194,Entire home/apt,444,2,29,2022-11-12,0.94,64,348,6,,Mornington Peninsula
46450405,Home in Rye · ★4.92 · 2 bedrooms · 6 beds · 1 bath,375788605,John,,Point Nepean,-38.38849,144.79379,Entire home/apt,229,2,52,2023-04-11,1.68,1,144,10,,Mornington Peninsula
46456763,Home in Rye · ★4.43 · 3 bedrooms · 3 beds · 1 bath,21713191,Emma,,Point Nepean,-38.37589,144.83775,Entire home/apt,550,3,7,2021-04-05,0.24,1,361,0,,Mornington Peninsula
46457376,Townhouse in Rye · ★4.77 · 3 bedrooms · 3 beds · 1 bath,8103785,Dima,,Point Nepean,-38.38523,144.82483,Entire home/apt,264,2,22,2022-03-13,0.71,1,106,0,,Mornington Peninsula
46458752,Tipi in Boneo · ★4.54 · 1 bed · 1 bath,44611163,Merijn Laura Kiki And Noah,,Flinders,-38.43337,144.8937,Entire home/apt,190,1,46,2023-06-03,1.48,6,0,21,,Mornington Peninsula
46476102,Home in Rye · ★5.0 · 4 bedrooms · 4 beds · 2 baths,375950186,Jess,,Point Nepean,-38.38099,144.80177,Entire home/apt,436,2,12,2023-06-01,0.40,1,129,6,,Mornington Peninsula
46492149,Home in Dromana · ★4.88 · 5 bedrooms · 6 beds · 3.5 baths,376056620,Elizabeth,,Dromana,-38.34658,144.95833,Entire home/apt,550,2,51,2023-05-28,1.65,1,163,22,,Mornington Peninsula
46492502,Home in Capel Sound · ★4.87 · 3 bedrooms · 4 beds · 1.5 baths,170140976,Helen,,Rosebud - McCrae,-38.36802,144.88034,Entire home/apt,204,2,67,2023-05-27,2.24,1,89,20,,Mornington Peninsula
46492620,Home in Hastings · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,48900007,Angela,,Hastings - Somers,-38.29496,145.18814,Private room,85,1,159,2023-05-20,5.11,2,357,39,,Mornington Peninsula
46497475,Home in Sorrento · ★4.78 · 4 bedrooms · 8 beds · 2 baths,136300486,Nick,,Point Nepean,-38.34812,144.7518,Entire home/apt,550,4,9,2023-01-14,0.31,1,25,3,,Mornington Peninsula
46498626,Tipi in Boneo · ★4.73 · 1 bath,44611163,Merijn Laura Kiki And Noah,,Flinders,-38.43233,144.89466,Entire home/apt,239,1,40,2022-02-27,1.30,6,0,0,,Mornington Peninsula
46499422,Home in Rye · ★4.64 · 4 bedrooms · 6 beds · 2.5 baths,200061273,Melodie,,Point Nepean,-38.37015,144.82242,Entire home/apt,650,2,11,2023-01-15,0.36,31,364,2,,Mornington Peninsula
46513048,Home in Moorooduc · 5 bedrooms · 7 beds · 2.5 baths,58979534,Suzie,,Somerville,-38.21582,145.11875,Entire home/apt,1588,7,2,2022-01-20,0.12,4,0,0,,Mornington Peninsula
46517543,Home in Blairgowrie · ★5.0 · 3 bedrooms · 4 beds · 2 baths,174153,Natalie,,Point Nepean,-38.36335,144.76549,Entire home/apt,1400,5,6,2023-01-01,0.20,1,0,1,,Mornington Peninsula
46532252,Home in Rye · ★4.88 · 3 bedrooms · 6 beds · 2 baths,103480192,Kristine,,Point Nepean,-38.38406,144.78415,Entire home/apt,349,2,16,2023-01-28,0.52,1,172,5,,Mornington Peninsula
46533010,Home in Mornington · ★4.84 · 1 bedroom · 1 bed · 1 bath,57978623,Jack,,Mornington - East,-38.22448,145.06246,Entire home/apt,220,1,19,2023-04-25,0.64,1,21,8,,Mornington Peninsula
46533107,Home in Blairgowrie · ★4.85 · 4 bedrooms · 5 beds · 1 bath,310939345,Bo,,Point Nepean,-38.3618,144.76016,Entire home/apt,800,2,13,2022-04-18,0.46,1,41,0,,Mornington Peninsula
46537726,Home in Somers · ★4.50 · 4 bedrooms · 4 beds · 1 bath,1445988,Gabrielle,,Hastings - Somers,-38.3936,145.1646,Entire home/apt,770,5,4,2023-01-23,0.23,1,344,2,,Mornington Peninsula
46546886,Home in Rye · ★5.0 · 4 bedrooms · 8 beds · 2 baths,373063047,Richard,,Point Nepean,-38.37871,144.81445,Entire home/apt,245,3,10,2023-03-14,0.51,2,148,5,,Mornington Peninsula
46552054,Townhouse in Capel Sound · ★4.92 · 3 bedrooms · 5 beds · 2.5 baths,23198140,James,,Rosebud - McCrae,-38.36812,144.86617,Entire home/apt,393,1,91,2023-05-28,2.97,3,364,32,,Mornington Peninsula
46564176,Guesthouse in Rosebud · ★5.0 · 2 bedrooms · 2 beds · 1 bath,2158318,Michelle,,Rosebud - McCrae,-38.36183,144.88827,Entire home/apt,260,6,11,2023-04-13,0.37,2,318,4,,Mornington Peninsula
46571868,Cottage in Sorrento · ★4.93 · 4 bedrooms · 7 beds · 1.5 baths,376579999,Jacqui,,Point Nepean,-38.33764,144.73381,Entire home/apt,600,2,14,2023-04-10,0.48,1,92,5,,Mornington Peninsula
46573328,Home in McCrae · ★5.0 · 7 bedrooms · 18 beds · 3.5 baths,137055774,Vivienne,,Rosebud - McCrae,-38.35339,144.92637,Entire home/apt,1200,2,31,2023-04-11,1.05,1,336,14,,Mornington Peninsula
46589741,Home in Blairgowrie · 4 bedrooms · 2.5 baths,23049710,Justin Tang,,Point Nepean,-38.36152,144.76161,Entire home/apt,928,3,1,2020-12-26,0.03,42,269,0,,Mornington Peninsula
46591929,Home in Rosebud · ★4.66 · 4 bedrooms · 4 beds · 2 baths,376707628,Azi,,Rosebud - McCrae,-38.36123,144.9005,Entire home/apt,160,2,47,2023-01-24,1.59,1,86,21,,Mornington Peninsula
46604013,Home in Sorrento · 3 bedrooms · 4 beds · 2 baths,221271480,Jellis Craig Short Stays,,Point Nepean,-38.34608,144.74504,Entire home/apt,450,2,0,,,142,327,0,,Mornington Peninsula
46608550,Home in Cape Schanck · 3 bedrooms · 5 beds · 2.5 baths,200061273,Melodie,,Flinders,-38.4637,144.89892,Entire home/apt,790,2,2,2021-01-26,0.07,31,70,0,,Mornington Peninsula
46610610,Cottage in Mount Martha · ★4.93 · 2 bedrooms · 4 beds · 1 bath,376824661,Tertia,,Mount Martha,-38.28116,145.00779,Entire home/apt,199,2,44,2023-04-23,1.44,1,141,14,,Mornington Peninsula
46631958,Guest suite in Rosebud · ★4.68 · 1 bedroom · 1 bed · 1 bath,17065031,Lauren,,Rosebud - McCrae,-38.35569,144.92098,Entire home/apt,143,2,34,2023-04-24,1.14,1,0,15,,Mornington Peninsula
46633006,Home in Rye · ★4.97 · 4 bedrooms · 6 beds · 2 baths,13831866,David,,Point Nepean,-38.37206,144.79254,Entire home/apt,351,2,35,2023-05-16,1.16,68,334,13,,Mornington Peninsula
46647246,Cottage in Bittern · ★4.92 · 2 bedrooms · 2 beds · 1 bath,183631081,Chloe,,Hastings - Somers,-38.33816,145.17208,Entire home/apt,160,4,24,2021-05-31,0.78,1,0,0,,Mornington Peninsula
46659415,Home in St Portsea · 4 bedrooms · 5 beds · 3.5 baths,11914644,Luxico,,Point Nepean,-38.32936,144.7248,Entire home/apt,2360,3,0,,,18,363,0,,Mornington Peninsula
46662659,Home in Rosebud · ★4.83 · 4 bedrooms · 4 beds · 1.5 baths,125124115,Ines,,Rosebud - McCrae,-38.36829,144.89388,Entire home/apt,750,3,6,2022-12-26,0.20,1,0,1,,Mornington Peninsula
46666634,Rental unit in Shoreham · ★4.89 · 2 bedrooms · 2 beds · 1 bath,377178782,Jacinta,,Flinders,-38.42845,145.04539,Entire home/apt,295,2,38,2023-04-09,1.30,4,355,18,,Mornington Peninsula
46669711,Home in Flinders · ★4.92 · 3 bedrooms · 4 beds · 2 baths,33336585,Janet,,Flinders,-38.47409,145.01756,Entire home/apt,695,2,13,2023-04-09,0.44,10,257,2,,Mornington Peninsula
46685431,Home in Red Hill · ★4.88 · 3 bedrooms · 3 beds · 2 baths,56299235,Anthony,,Flinders,-38.36527,144.99095,Entire home/apt,423,2,50,2023-05-05,1.67,1,61,14,,Mornington Peninsula
46687629,Home in Hastings · ★4.84 · 3 bedrooms · 4 beds · 1 bath,36417894,Sue And Michael,,Hastings - Somers,-38.31435,145.19419,Entire home/apt,202,3,57,2023-06-02,1.90,1,364,18,,Mornington Peninsula
46693386,Guesthouse in Rosebud · ★4.88 · 1 bedroom · 2 beds · 1 bath,377379178,Perri,,Rosebud - McCrae,-38.36429,144.89019,Entire home/apt,195,1,109,2023-04-30,3.55,2,179,35,,Mornington Peninsula
46693691,Home in Tootgarook · ★4.50 · 3 bedrooms · 4 beds · 1 bath,213291401,Tracee,,Point Nepean,-38.371986,144.858368,Entire home/apt,400,2,8,2022-04-17,0.27,1,91,0,,Mornington Peninsula
46694425,Home in Tootgarook · ★4.59 · 5 bedrooms · 10 beds · 2 baths,17634490,Kim,,Point Nepean,-38.38199,144.84128,Entire home/apt,672,2,27,2023-01-21,0.88,93,67,4,,Mornington Peninsula
46697093,Home in Rye · 3 bedrooms · 6 beds · 1.5 baths,47812744,James,,Point Nepean,-38.38214,144.81144,Entire home/apt,430,5,2,2021-02-06,0.07,2,326,0,,Mornington Peninsula
46698122,Home in Rye · ★4.91 · 4 bedrooms · 5 beds · 1 bath,377416199,Carmen,,Point Nepean,-38.38199,144.8141,Entire home/apt,400,3,11,2023-01-03,0.38,1,80,2,,Mornington Peninsula
46698746,Home in Blairgowrie · ★4.93 · 3 bedrooms · 3 beds · 2 baths,62378611,Blanksby,,Point Nepean,-38.36395,144.77869,Entire home/apt,374,2,61,2023-03-16,2.01,39,231,16,,Mornington Peninsula
46699804,Townhouse in Capel Sound · ★4.96 · 4 bedrooms · 5 beds · 2.5 baths,23198140,James,,Rosebud - McCrae,-38.36991,144.86672,Entire home/apt,500,1,84,2023-05-28,2.76,3,361,31,,Mornington Peninsula
46700023,Townhouse in Capel Sound · ★4.97 · 3 bedrooms · 5 beds · 2.5 baths,23198140,James,,Rosebud - McCrae,-38.36819,144.86617,Entire home/apt,400,1,75,2023-05-21,2.45,3,362,30,,Mornington Peninsula
46701653,Home in Red Hill · ★4.86 · 4 bedrooms · 5 beds · 2 baths,186737040,Jennifer,,Flinders,-38.37723,145.01822,Entire home/apt,700,4,7,2022-04-19,0.24,1,80,0,,Mornington Peninsula
46713038,Home in Portsea · 4 bedrooms · 8 beds · 3 baths,33397979,Beach House Rentals,,Point Nepean,-38.32919,144.72554,Entire home/apt,3029,3,0,,,67,347,0,,Mornington Peninsula
46715506,Home in Mount Martha · ★5.0 · 4 bedrooms · 4 beds · 3 baths,156731974,Will,,Mount Martha,-38.27158,145.01839,Entire home/apt,1250,7,4,2023-01-02,0.14,1,0,1,,Mornington Peninsula
46736966,Home in Rosebud · ★4.49 · 3 bedrooms · 5 beds · 1 bath,17578999,Michelle,,Rosebud - McCrae,-38.36057,144.90039,Entire home/apt,429,2,35,2023-04-23,1.15,69,332,16,,Mornington Peninsula
46741047,Home in McCrae · ★5.0 · 4 bedrooms · 4 beds · 2 baths,36473049,Shelley,,Rosebud - McCrae,-38.36568,144.91813,Entire home/apt,437,4,8,2023-01-21,0.27,1,0,2,,Mornington Peninsula
46741339,Home in Saint Andrews Beach · ★4.76 · 5 bedrooms · 6 beds · 2 baths,377753186,Jessica,,Point Nepean,-38.4142798,144.8243367,Entire home/apt,480,2,62,2023-05-27,2.06,1,329,28,,Mornington Peninsula
46758442,Home in Capel Sound · 3 bedrooms · 3 beds · 1.5 baths,5582133,Getaway Property Management,,Rosebud - McCrae,-38.36535,144.88178,Entire home/apt,389,1,1,2021-03-07,0.04,73,130,0,,Mornington Peninsula
46777197,Home in Mount Eliza · 4 bedrooms · 5 beds · 2.5 baths,47345389,John,,Mount Eliza,-38.16505,145.09877,Entire home/apt,5786,5,0,,,1,84,0,,Mornington Peninsula
46797217,Home in Tootgarook · ★4.08 · 3 bedrooms · 4 beds · 1 bath,26027984,Michelle,,Point Nepean,-38.3759,144.84593,Entire home/apt,180,2,13,2022-11-01,0.44,13,232,2,,Mornington Peninsula
46800570,Home in Blairgowrie · Studio · 5 beds · 1.5 baths,17578999,Michelle,,Point Nepean,-38.37045,144.78248,Entire home/apt,373,2,1,2021-11-13,0.05,69,355,0,,Mornington Peninsula
46801651,Bed and breakfast in Somerville · ★4.92 · 2 bedrooms · 2 beds · 1.5 shared baths,378182001,Annette,,Somerville,-38.21581,145.16794,Private room,150,1,123,2023-05-28,4.05,1,270,35,,Mornington Peninsula
46802484,Home in Rye · ★4.67 · 4 bedrooms · 6 beds · 2 baths,5307850,Peninsula Escapes,,Point Nepean,-38.376495361328125,144.78811645507812,Entire home/apt,454,2,18,2023-01-04,0.62,25,0,4,,Mornington Peninsula
46817825,Home in Mount Martha · 4 bedrooms · 4 beds · 2 baths,37195672,Andrew From Allocate,,Mount Martha,-38.282593,145.01178,Entire home/apt,1789,4,2,2023-01-01,0.11,91,364,1,,Mornington Peninsula
46817867,Home in Mornington · ★4.55 · 4 bedrooms · 7 beds · 2 baths,31129629,Seachange Holiday,,Mornington - West,-38.21709,145.05659,Entire home/apt,696,2,38,2023-03-13,1.28,31,342,19,,Mornington Peninsula
46821963,Home in Somers · ★4.68 · 3 bedrooms · 3 beds · 2 baths,110689406,Peter,,Hastings - Somers,-38.39399,145.1759,Entire home/apt,247,2,50,2023-04-11,1.68,43,82,11,,Mornington Peninsula
46826375,Home in Rosebud · ★5.0 · 3 bedrooms · 4 beds · 2 baths,20085124,Jason,,Rosebud - McCrae,-38.36185,144.89805,Entire home/apt,409,5,14,2023-01-28,0.47,1,63,3,,Mornington Peninsula
46838251,Home in Rye · 2 bedrooms · 4 beds · 1 bath,378396946,Angela,,Point Nepean,-38.36941,144.78902,Entire home/apt,350,3,2,2023-01-07,0.07,1,363,1,,Mornington Peninsula
46839000,Home in Mount Martha · ★4.76 · 3 bedrooms · 3 beds · 2 baths,37195672,Andrew From Allocate,,Mount Martha,-38.28619,144.99798,Entire home/apt,679,2,21,2023-03-13,0.69,91,346,4,,Mornington Peninsula
46843953,Home in Rye · ★4.72 · 3 bedrooms · 4 beds · 1 bath,7046664,Dave,,Point Nepean,-38.38908,144.79693,Entire home/apt,286,2,18,2023-01-26,0.61,100,90,3,,Mornington Peninsula
46844744,Home in Rye · ★5.0 · 5 bedrooms · 11 beds · 2.5 baths,378438710,Antonella,,Point Nepean,-38.37447,144.82395,Entire home/apt,500,4,3,2021-07-12,0.11,1,343,0,,Mornington Peninsula
46856125,Home in Rye · ★4.83 · 4 bedrooms · 5 beds · 3 baths,227871406,Bookabreak,,Point Nepean,-38.38561,144.7857,Entire home/apt,541,1,6,2023-04-09,0.21,43,333,3,,Mornington Peninsula
46857011,Home in Rye · ★5.0 · 4 bedrooms · 4 beds · 2 baths,56907884,Jo,,Point Nepean,-38.36702346801758,144.7910614013672,Entire home/apt,555,5,4,2023-01-08,0.23,1,163,1,,Mornington Peninsula
46859111,Rental unit in Sorrento · ★4.87 · 2 bedrooms · 2 beds · 2 baths,227871406,Bookabreak,,Point Nepean,-38.33883,144.73891,Entire home/apt,323,2,31,2023-05-27,1.08,43,291,18,,Mornington Peninsula
46862431,Townhouse in Safety Beach · 3 bedrooms · 3 beds · 2.5 baths,378298322,Mark,,Mount Martha,-38.30338,145.00581,Entire home/apt,630,7,0,,,1,88,0,,Mornington Peninsula
46863309,Cottage in Arthurs Seat · ★4.99 · 2 bedrooms · 5 beds · 2 baths,90863680,Jenny,,Dromana,-38.35413,144.96264,Entire home/apt,295,2,76,2023-05-25,2.54,2,311,31,,Mornington Peninsula
46863604,Home in Rosebud · ★4.94 · 2 bedrooms · 5 beds · 1 bath,32481651,Sarah-Jane,,Rosebud - McCrae,-38.37138,144.91777,Entire home/apt,210,2,17,2023-01-26,0.58,1,43,6,,Mornington Peninsula
46876483,Villa in Rye · 3 bedrooms · 6 beds · 1 bath,23049710,Justin Tang,,Point Nepean,-38.37958,144.79224,Entire home/apt,444,2,1,2021-01-02,0.03,42,340,0,,Mornington Peninsula
46879410,Home in Rosebud · ★4.29 · 5 bedrooms · 6 beds · 4.5 baths,3264405,Tina,,Rosebud - McCrae,-38.36011,144.89872,Entire home/apt,384,2,14,2022-11-12,0.48,1,308,4,,Mornington Peninsula
46879418,Cottage in Rye · ★5.0 · 3 bedrooms · 6 beds · 1 bath,23049710,Justin Tang,,Point Nepean,-38.3855,144.78834,Entire home/apt,401,2,3,2022-01-28,0.15,42,355,0,,Mornington Peninsula
46882129,Home in Rye · ★4.82 · 6 bedrooms · 7 beds · 4 baths,221271480,Jellis Craig Short Stays,,Point Nepean,-38.37467,144.79253,Entire home/apt,789,3,11,2023-03-14,0.37,142,348,5,,Mornington Peninsula
46900087,Home in Sorrento · ★4.72 · 3 bedrooms · 5 beds · 2 baths,17634490,Kim,,Point Nepean,-38.34943,144.74841,Entire home/apt,722,2,39,2023-04-26,1.30,93,338,9,,Mornington Peninsula
46906207,Home in Blairgowrie · ★4.88 · 3 bedrooms · 5 beds · 2 baths,13831866,David,,Point Nepean,-38.3640779,144.7746357,Entire home/apt,300,2,16,2023-03-25,0.54,68,346,5,,Mornington Peninsula
46924519,Home in Rosebud · ★4.83 · 5 bedrooms · 4 beds · 2 baths,9562689,Verve,,Rosebud - McCrae,-38.3662,144.89139,Entire home/apt,610,2,6,2023-01-01,0.21,52,80,1,,Mornington Peninsula
46924523,Rental unit in Safety Beach · 4 bedrooms · 4 beds · 2 baths,27978462,Toni,,Dromana,-38.31658,144.99044,Entire home/apt,750,7,1,2023-01-06,0.19,1,352,1,,Mornington Peninsula
46924757,Home in Blairgowrie · ★4.95 · 3 bedrooms · 6 beds · 2 baths,141449561,Vicki,,Point Nepean,-38.3771,144.77486,Entire home/apt,444,2,20,2023-05-27,0.67,83,331,10,,Mornington Peninsula
46928923,Home in Flinders · ★4.58 · 3 bedrooms · 4 beds · 2 baths,11216743,Lois,,Flinders,-38.4666,145.02369,Entire home/apt,407,2,24,2023-04-17,0.81,1,340,6,,Mornington Peninsula
46928996,Home in Mount Eliza · 4 bedrooms · 4 beds · 2 baths,41668222,Mornington Peninsula Holiday Accomm,,Mount Eliza,-38.17377,145.08146,Entire home/apt,862,2,0,,,71,365,0,,Mornington Peninsula
46930105,Home in Rye · ★5.0 · 4 bedrooms · 4 beds · 2 baths,47619928,Joseph,,Point Nepean,-38.37082,144.79259,Entire home/apt,800,2,6,2023-01-04,0.20,1,181,1,,Mornington Peninsula
46933199,Home in Blairgowrie · ★4.92 · 5 bedrooms · 7 beds · 3.5 baths,13831866,David,,Point Nepean,-38.3686947,144.7821265,Entire home/apt,1118,2,24,2023-04-16,0.80,68,358,4,,Mornington Peninsula
46941053,Home in Rosebud · ★4.78 · 3 bedrooms · 4 beds · 2.5 baths,38225659,Jason & Cecilia,,Rosebud - McCrae,-38.37359,144.89431,Entire home/apt,405,1,83,2023-06-10,2.77,2,353,40,,Mornington Peninsula
46946245,Home in Mount Martha · ★4.75 · 5 bedrooms · 6 beds · 3 baths,179266318,Ocean Blue,,Mount Martha,-38.30233,145.00596,Entire home/apt,835,2,4,2022-12-04,0.14,37,130,2,,Mornington Peninsula
46949905,Home in Mount Martha · ★4.38 · 4 bedrooms · 6 beds · 3 baths,37195672,Andrew From Allocate,,Mount Martha,-38.30225,144.99604,Entire home/apt,841,5,8,2023-01-13,0.27,91,364,2,,Mornington Peninsula
46952521,Rental unit in Mornington · ★4.50 · 3 bedrooms · 3 beds · 1 bath,5582133,Getaway Property Management,,Mornington - West,-38.22856,145.02856,Entire home/apt,360,1,4,2022-07-10,0.13,73,257,1,,Mornington Peninsula
46953156,Home in Blairgowrie · ★4.75 · 4 bedrooms · 5 beds · 2 baths,69110492,RT Edgar,,Point Nepean,-38.37775,144.77723,Entire home/apt,1015,2,8,2022-09-25,0.28,72,248,1,,Mornington Peninsula
46953632,Guest suite in Hastings · ★5.0 · Studio · 1 bed · 1 bath,378405914,Tony,,Hastings - Somers,-38.29875,145.16419,Entire home/apt,203,1,15,2023-04-02,0.80,1,0,6,,Mornington Peninsula
46955215,Home in Blairgowrie · ★4.45 · 4 bedrooms · 7 beds · 2 baths,379517182,Hugh,,Point Nepean,-38.37146,144.77044,Entire home/apt,450,2,11,2023-04-10,0.37,1,357,3,,Mornington Peninsula
46964245,Tiny home in Boneo · ★4.82 · 1 bedroom · 1 bed · 1 bath,154813436,Tiny Away,,Flinders,-38.43623,144.91175,Entire home/apt,235,1,87,2023-05-28,3.02,2,335,24,,Mornington Peninsula
46967107,Cottage in Blairgowrie · ★5.0 · 3 bedrooms · 4 beds · 1 bath,93072606,Kate,,Point Nepean,-38.36357,144.77112,Entire home/apt,300,2,99,2023-04-24,3.29,1,208,38,,Mornington Peninsula
